,overpoints,to_end_seconds
1665,1790,28889
1666,2126,28889
1667,2586,28889
1668,2782,28889
1669,2817,28889
1670,2590,28888
1671,2440,28888
1672,2612,28888
1673,2570,28888
1674,2096,28888
1675,1678,28888
1676,1559,28888
1677,1228,28888
1678,1079,28887
1679,1165,28887
1680,1960,28887
1681,2650,28886
1682,2650,28886
1683,1885,28886
1684,1624,28886
1685,1412,28886
1686,1259,28886
1687,1141,28886
1688,1196,28886
1689,1332,28886
1690,1385,28885
1691,1353,28885
1692,1441,28885
1693,1230,28885
1694,1593,28885
1695,1103,28885
1696,1069,28885
1697,1359,28883
1698,1179,28883
1699,1059,28807
1700,1122,28807
1701,1054,28806
1702,1014,28797
1703,1125,28797
1704,1339,28797
1705,1491,28797
1706,1517,28797
1707,1566,28797
1708,1640,28796
1709,1723,28796
1710,1875,28796
1711,2027,28796
1712,2377,28796
1713,2497,28796
1714,2651,28796
1715,2752,28796
1716,2865,28796
1717,2934,28796
1718,2953,28796
1719,2926,28796
1720,2861,28796
1721,2813,28796
1722,2742,28796
1723,2579,28796
1724,2546,28796
1725,2442,28796
1726,2149,28796
1727,1612,28796
1728,1357,28796
1729,1208,28796
1730,1032,28793
1731,1094,28793
1732,1061,28793
1733,1136,28793
1734,1083,28793
1735,1033,28793
1736,1212,28792
1737,1316,28792
1738,1337,28791
1739,1367,28791
1740,1305,28791
1741,1234,28791
1742,1180,28791
1743,1159,28791
1744,1103,28791
1745,1070,28791
1746,1054,28791
1747,1050,28791
1748,1057,28791
1749,1075,28791
1750,1080,28791
1751,1117,28791
1752,1116,28791
1753,1178,28790
1754,1156,28790
1755,1304,28790
1756,1051,28790
1757,1002,27955
1758,1094,27955
1759,1146,27955
1760,1284,27922
1761,1581,27922
1762,3074,27922
1763,3410,27922
1764,3629,27921
1765,3662,27921
1766,3621,27921
1767,3604,27921
1768,3079,27921
1769,2969,27921
1770,2853,27921
1771,2806,27921
1772,3051,27920
1773,3378,27920
1774,4801,27920
1775,4889,27920
1776,6278,27920
1777,6586,27920
1778,7794,27920
1779,7922,27920
1780,8833,27919
1781,9064,27919
1782,10356,27919
1783,10388,27919
1784,10500,27919
1785,10592,27919
1786,10639,27918
1787,10697,27918
1788,10784,27918
1789,10782,27918
1790,10096,27918
1791,9914,27918
1792,9340,27918
1793,9577,27917
1794,9924,27917
1795,10096,27917
1796,9559,27917
1797,9525,27917
1798,10181,27917
1799,10011,27917
1800,10525,27916
1801,10469,27916
1802,11421,27916
1803,11679,27916
1804,13457,27916
1805,13726,27916
1806,13881,27915
1807,13657,27915
1808,11826,27915
1809,11743,27915
1810,12649,27915
1811,12841,27915
1812,13703,27915
1813,13786,27914
1814,13310,27914
1815,12955,27914
1816,10781,27914
1817,10715,27914
1818,11515,27914
1819,11534,27914
1820,11398,27913
1821,11603,27913
1822,12552,27913
1823,12258,27913
1824,13618,27913
1825,14147,27913
1826,15238,27912
1827,15741,27912
1828,17125,27912
1829,17425,27912
1830,16739,27912
1831,16487,27912
1832,16429,27911
1833,16263,27911
1834,13523,27911
1835,13338,27911
1836,14638,27911
1837,15209,27911
1838,13441,27910
1839,13408,27910
1840,17547,27910
1841,17526,27910
1842,16999,27910
1843,17262,27910
1844,17471,27909
1845,16887,27909
1846,17458,27909
1847,17546,27909
1848,15788,27909
1849,15765,27909
1850,15940,27908
1851,15866,27908
1852,19133,27908
1853,19723,27908
1854,15577,27908
1855,15208,27908
1856,14807,27908
1857,14480,27908
1858,15005,27907
1859,15231,27907
1860,13762,27907
1861,11193,27907
1862,9751,27906
1863,13563,27906
1864,12978,27906
1865,12502,27906
1866,13080,27906
1867,13023,27906
1868,12166,27906
1869,7813,27905
1870,5642,27905
1871,4639,27905
1872,4402,27905
1873,4642,27905
1874,5103,27905
1875,5415,27905
1876,6823,27905
1877,8976,27905
1878,11437,27905
1879,13428,27904
1880,14698,27904
1881,15283,27904
1882,15375,27904
1883,17288,27904
1884,18747,27904
1885,19682,27904
1886,19992,27904
1887,17881,27904
1888,13165,27904
1889,11729,27903
1890,11104,27903
1891,11710,27903
1892,13160,27903
1893,14333,27903
1894,14911,27903
1895,15518,27903
1896,16092,27903
1897,16049,27903
1898,15242,27902
1899,15389,27902
1900,16703,27902
1901,17697,27902
1902,17519,27902
1903,16262,27902
1904,15852,27902
1905,15596,27902
1906,15638,27902
1907,16098,27902
1908,17717,27901
1909,17284,27901
1910,16709,27901
1911,17077,27901
1912,17906,27901
1913,18801,27901
1914,19965,27901
1915,20505,27901
1916,19637,27901
1917,18745,27901
1918,18580,27900
1919,18294,27900
1920,17660,27900
1921,16845,27900
1922,15987,27900
1923,15711,27900
1924,15573,27900
1925,15045,27900
1926,15086,27900
1927,15210,27900
1928,15250,27899
1929,15360,27899
1930,15698,27899
1931,16203,27899
1932,16766,27899
1933,17269,27899
1934,17339,27899
1935,17130,27899
1936,16788,27899
1937,16937,27899
1938,16244,27898
1939,16233,27898
1940,15806,27898
1941,15324,27898
1942,14858,27898
1943,14306,27898
1944,13827,27898
1945,13260,27898
1946,12351,27898
1947,11477,27898
1948,10694,27897
1949,9524,27897
1950,8284,27897
1951,6962,27897
1952,6098,27897
1953,5385,27897
1954,4940,27897
1955,4641,27897
1956,5223,27897
1957,6131,27897
1958,6418,27897
1959,6212,27896
1960,4660,27896
1961,2673,27896
1962,1637,27896
1963,2110,27896
1964,2574,27896
1965,3306,27896
1966,2753,27896
1967,2566,27896
1968,2958,27896
1969,1750,27895
1970,1430,27895
1971,1191,27895
1972,1057,27895
1973,1038,27746
1974,1326,27746
1975,1270,27746
1976,1220,27746
1977,1196,27746
1978,1263,27746
1979,1432,27746
1980,1604,27746
1981,1740,27746
1982,1890,27746
1983,1979,27745
1984,2080,27745
1985,2115,27745
1986,2218,27745
1987,2325,27745
1988,2440,27745
1989,2592,27745
1990,2743,27745
1991,2882,27745
1992,2962,27745
1993,2948,27745
1994,2940,27744
1995,2732,27744
1996,2467,27744
1997,2172,27744
1998,1937,27744
1999,1808,27744
2000,1739,27744
2001,1644,27744
2002,1577,27744
2003,2024,27744
2004,2161,27743
2005,2508,27743
2006,2868,27743
2007,3009,27743
2008,2943,27743
2009,2725,27743
2010,2469,27743
2011,2160,27743
2012,1841,27743
2013,1617,27743
2014,1481,27743
2015,1756,27742
2016,2266,27742
2017,2698,27742
2018,2842,27742
2019,2568,27742
2020,2472,27742
2021,2316,27742
2022,2244,27742
2023,2497,27742
2024,2709,27742
2025,2586,27741
2026,2370,27741
2027,2447,27741
2028,2748,27741
2029,2805,27741
2030,2970,27741
2031,2545,27741
2032,2679,27741
2033,2822,27741
2034,2323,27741
2035,2046,27741
2036,1706,27740
2037,1354,27740
2038,1598,27740
2039,1766,27740
2040,1822,27740
2041,1777,27740
2042,2096,27740
2043,2051,27740
2044,2043,27740
2045,1781,27740
2046,1400,27739
2047,1444,27739
2048,1544,27739
2049,1778,27739
2050,1649,27739
2051,1270,27739
2052,1573,27739
2053,1505,27739
2054,1546,27739
2055,2284,27739
2056,1888,27739
2057,1695,27738
2058,1700,27738
2059,1644,27738
2060,1580,27738
2061,1109,27738
2062,1315,27738
2063,1407,27730
2064,2491,27730
2065,3198,27730
2066,3665,27729
2067,4551,27729
2068,5120,27729
2069,5454,27729
2070,5699,27729
2071,5862,27729
2072,5974,27729
2073,6045,27729
2074,6962,27729
2075,8211,27729
2076,8944,27728
2077,9571,27728
2078,10360,27728
2079,10612,27728
2080,10483,27728
2081,10463,27728
2082,10432,27728
2083,10553,27728
2084,10761,27728
2085,11316,27728
2086,12102,27728
2087,13011,27727
2088,13154,27727
2089,13268,27727
2090,12846,27727
2091,12266,27727
2092,11504,27727
2093,11509,27727
2094,11814,27727
2095,11240,27727
2096,10259,27727
2097,8930,27726
2098,7962,27726
2099,7269,27726
2100,7243,27726
2101,7089,27726
2102,7033,27726
2103,6852,27726
2104,6817,27726
2105,7141,27726
2106,7753,27726
2107,8293,27725
2108,8675,27725
2109,9219,27725
2110,9764,27725
2111,10108,27725
2112,10467,27725
2113,10503,27725
2114,10177,27725
2115,10130,27725
2116,10259,27725
2117,10667,27724
2118,11258,27724
2119,11860,27724
2120,11807,27724
2121,11705,27724
2122,11454,27724
2123,11320,27724
2124,11248,27724
2125,10673,27724
2126,10053,27724
2127,9560,27724
2128,8751,27723
2129,8688,27723
2130,9400,27723
2131,10356,27723
2132,11733,27723
2133,12264,27723
2134,12024,27723
2135,11244,27723
2136,10509,27723
2137,10774,27723
2138,12191,27722
2139,12579,27722
2140,11805,27722
2141,11153,27722
2142,10807,27722
2143,10536,27722
2144,10396,27722
2145,10961,27722
2146,11613,27722
2147,11824,27722
2148,11831,27722
2149,11829,27721
2150,11173,27721
2151,10909,27721
2152,10747,27721
2153,10356,27721
2154,9799,27721
2155,10203,27721
2156,10800,27721
2157,9979,27721
2158,8637,27721
2159,8604,27720
2160,8220,27720
2161,8060,27720
2162,8033,27720
2163,8418,27720
2164,9000,27720
2165,8316,27720
2166,8035,27720
2167,8074,27720
2168,7587,27720
2169,7166,27719
2170,6355,27719
2171,6174,27719
2172,6469,27719
2173,5829,27719
2174,5591,27719
2175,5772,27719
2176,6354,27719
2177,7056,27719
2178,7563,27719
2179,8063,27719
2180,8581,27718
2181,9034,27718
2182,9071,27718
2183,8339,27718
2184,7295,27718
2185,6419,27718
2186,6168,27718
2187,6207,27718
2188,7016,27718
2189,7829,27718
2190,8882,27717
2191,9758,27717
2192,9792,27717
2193,9139,27717
2194,8573,27717
2195,8058,27717
2196,7981,27717
2197,8002,27717
2198,7970,27717
2199,7877,27717
2200,7915,27717
2201,8288,27716
2202,8013,27716
2203,7873,27716
2204,8390,27716
2205,9406,27716
2206,10354,27716
2207,10285,27716
2208,10114,27716
2209,9984,27716
2210,9931,27716
2211,10146,27715
2212,10038,27715
2213,9784,27715
2214,9615,27715
2215,9946,27715
2216,10935,27715
2217,12042,27715
2218,13310,27715
2219,13740,27715
2220,13921,27715
2221,13851,27715
2222,13869,27714
2223,13835,27714
2224,13243,27714
2225,12455,27714
2226,11507,27714
2227,11135,27714
2228,11593,27714
2229,12501,27714
2230,11952,27714
2231,11243,27714
2232,11553,27713
2233,11940,27713
2234,12169,27713
2235,12579,27713
2236,12699,27713
2237,13344,27713
2238,13242,27713
2239,12947,27713
2240,12390,27713
2241,13510,27713
2242,13742,27713
2243,12349,27712
2244,11032,27712
2245,9642,27712
2246,9988,27712
2247,11058,27712
2248,12092,27712
2249,13207,27712
2250,13429,27712
2251,13254,27712
2252,13473,27712
2253,13575,27711
2254,13939,27711
2255,14116,27711
2256,14205,27711
2257,14138,27711
2258,13983,27711
2259,13807,27711
2260,14499,27711
2261,14273,27711
2262,12573,27711
2263,11268,27711
2264,11094,27710
2265,11459,27710
2266,12131,27710
2267,12685,27710
2268,13591,27710
2269,14179,27710
2270,14417,27710
2271,13632,27710
2272,13055,27710
2273,12710,27710
2274,12652,27709
2275,12645,27709
2276,12912,27709
2277,12601,27709
2278,12789,27709
2279,12354,27709
2280,12243,27709
2281,12028,27709
2282,11841,27709
2283,11517,27709
2284,10956,27708
2285,10926,27708
2286,11097,27708
2287,11220,27708
2288,11241,27708
2289,10998,27708
2290,10534,27708
2291,9577,27708
2292,8820,27708
2293,8316,27708
2294,8484,27708
2295,8999,27707
2296,9273,27707
2297,9608,27707
2298,10537,27707
2299,10313,27707
2300,9880,27707
2301,10147,27707
2302,10640,27707
2303,10594,27707
2304,9472,27707
2305,8407,27706
2306,8127,27706
2307,8280,27706
2308,8506,27706
2309,8746,27706
2310,8742,27706
2311,8834,27706
2312,8963,27706
2313,9517,27706
2314,10344,27706
2315,10767,27706
2316,10695,27705
2317,10979,27705
2318,11925,27705
2319,10762,27705
2320,9873,27705
2321,9296,27705
2322,8448,27705
2323,8032,27705
2324,7342,27705
2325,6904,27705
2326,6350,27704
2327,6655,27704
2328,6482,27704
2329,6186,27704
2330,6026,27704
2331,6037,27704
2332,6899,27704
2333,6917,27704
2334,6774,27704
2335,7009,27704
2336,7405,27704
2337,7955,27703
2338,7841,27703
2339,7488,27703
2340,7647,27703
2341,7606,27703
2342,7881,27703
2343,8387,27703
2344,8555,27703
2345,9921,27703
2346,10621,27703
2347,10080,27702
2348,8380,27702
2349,7144,27702
2350,6750,27702
2351,6759,27702
2352,6903,27702
2353,6980,27702
2354,6852,27702
2355,6282,27702
2356,5843,27702
2357,6943,27701
2358,8309,27701
2359,8580,27701
2360,8917,27701
2361,9163,27701
2362,9501,27701
2363,9895,27701
2364,10190,27701
2365,10276,27701
2366,10159,27701
2367,9950,27701
2368,9765,27700
2369,10013,27700
2370,10026,27700
2371,10529,27700
2372,10687,27700
2373,9835,27700
2374,9892,27700
2375,9894,27700
2376,9960,27700
2377,10124,27700
2378,10197,27699
2379,10106,27699
2380,10031,27699
2381,10097,27699
2382,10190,27699
2383,10684,27699
2384,11486,27699
2385,11647,27699
2386,11078,27699
2387,10291,27699
2388,10999,27699
2389,11068,27698
2390,10067,27698
2391,9613,27698
2392,9545,27698
2393,9563,27698
2394,9580,27698
2395,9464,27698
2396,9420,27698
2397,9422,27698
2398,9362,27698
2399,9373,27697
2400,9469,27697
2401,9780,27697
2402,10956,27697
2403,11866,27697
2404,11477,27697
2405,10512,27697
2406,9925,27697
2407,9132,27697
2408,8552,27697
2409,9497,27697
2410,10144,27696
2411,9330,27696
2412,9614,27696
2413,10227,27696
2414,10591,27696
2415,10742,27696
2416,10664,27696
2417,10273,27696
2418,9912,27696
2419,9754,27696
2420,9267,27695
2421,9442,27695
2422,10116,27695
2423,9604,27695
2424,9138,27695
2425,8969,27695
2426,8771,27695
2427,8469,27695
2428,8093,27695
2429,8777,27695
2430,9379,27694
2431,10033,27694
2432,9166,27694
2433,8764,27694
2434,10301,27694
2435,11252,27694
2436,11747,27694
2437,11281,27694
2438,11108,27694
2439,11532,27694
2440,12191,27694
2441,12828,27693
2442,13785,27693
2443,14230,27693
2444,14783,27693
2445,13348,27693
2446,12921,27693
2447,12965,27693
2448,13087,27693
2449,13150,27693
2450,14231,27693
2451,14526,27692
2452,13701,27692
2453,13253,27692
2454,12596,27692
2455,12502,27692
2456,12361,27692
2457,12143,27692
2458,12611,27692
2459,13778,27692
2460,14737,27692
2461,15281,27692
2462,15660,27691
2463,15830,27691
2464,16201,27691
2465,16482,27691
2466,17141,27691
2467,16930,27691
2468,16385,27691
2469,16474,27691
2470,16642,27691
2471,16249,27690
2472,16261,27690
2473,15224,27690
2474,14251,27690
2475,13515,27690
2476,13082,27690
2477,12892,27690
2478,13059,27690
2479,12977,27690
2480,11994,27690
2481,11453,27689
2482,11626,27689
2483,10573,27689
2484,9186,27689
2485,9095,27689
2486,10046,27689
2487,11909,27689
2488,12991,27689
2489,13323,27689
2490,12889,27688
2491,13049,27688
2492,13521,27688
2493,14163,27688
2494,15132,27688
2495,16262,27688
2496,17284,27688
2497,19046,27688
2498,20032,27688
2499,19809,27687
2500,19898,27687
2501,19850,27687
2502,19635,27687
2503,19335,27687
2504,18978,27687
2505,18835,27687
2506,18506,27687
2507,18525,27687
2508,18661,27686
2509,18453,27686
2510,18338,27686
2511,18258,27686
2512,18139,27686
2513,18157,27686
2514,19125,27686
2515,20583,27686
2516,21306,27686
2517,21515,27685
2518,21502,27685
2519,21257,27685
2520,21123,27685
2521,20913,27685
2522,20701,27685
2523,20300,27685
2524,19526,27685
2525,18621,27685
2526,18260,27684
2527,17904,27684
2528,15664,27684
2529,14418,27684
2530,13714,27684
2531,12205,27684
2532,11868,27684
2533,11915,27684
2534,12196,27684
2535,12392,27683
2536,13528,27683
2537,14475,27683
2538,14771,27683
2539,15480,27683
2540,14730,27683
2541,13024,27683
2542,12221,27683
2543,11952,27682
2544,12624,27682
2545,13686,27682
2546,14608,27682
2547,15731,27682
2548,16571,27682
2549,17288,27682
2550,18483,27682
2551,19409,27682
2552,19932,27682
2553,19838,27681
2554,18818,27681
2555,17974,27681
2556,17151,27681
2557,16411,27681
2558,16116,27681
2559,15482,27681
2560,14620,27680
2561,14489,27680
2562,14346,27680
2563,13683,27680
2564,13092,27680
2565,13414,27680
2566,14236,27680
2567,14212,27679
2568,13657,27679
2569,13377,27679
2570,13394,27679
2571,13611,27679
2572,13319,27679
2573,13275,27679
2574,13281,27679
2575,13800,27679
2576,12909,27679
2577,10721,27678
2578,8190,27678
2579,6991,27678
2580,6991,27678
2581,7152,27678
2582,7303,27678
2583,6675,27678
2584,6517,27678
2585,6010,27678
2586,5939,27677
2587,6311,27677
2588,6617,27677
2589,6965,27677
2590,7400,27677
2591,7688,27677
2592,8281,27677
2593,8223,27677
2594,7851,27677
2595,7477,27676
2596,7127,27676
2597,6276,27676
2598,6417,27676
2599,6586,27676
2600,6857,27676
2601,6219,27676
2602,5846,27676
2603,5665,27676
2604,5692,27675
2605,6314,27675
2606,6069,27675
2607,6600,27675
2608,6805,27675
2609,7210,27675
2610,7526,27675
2611,9198,27675
2612,9696,27674
2613,8703,27674
2614,9197,27674
2615,8827,27674
2616,8107,27674
2617,8542,27674
2618,8125,27674
2619,8247,27674
2620,8335,27674
2621,8963,27673
2622,8696,27673
2623,8563,27673
2624,8768,27673
2625,8366,27673
2626,8770,27673
2627,8526,27673
2628,8035,27673
2629,8106,27672
2630,8552,27672
2631,7391,27672
2632,8252,27672
2633,8212,27672
2634,8861,27672
2635,9464,27672
2636,9048,27672
2637,8892,27671
2638,9165,27671
2639,8683,27671
2640,8496,27671
2641,7435,27671
2642,6939,27671
2643,7081,27671
2644,7108,27670
2645,7420,27670
2646,7536,27670
2647,7996,27670
2648,7514,27670
2649,7544,27670
2650,5775,27670
2651,5185,27670
2652,5139,27669
2653,5706,27669
2654,7262,27669
2655,7651,27669
2656,8646,27669
2657,8984,27669
2658,8636,27669
2659,9157,27669
2660,9982,27668
2661,10844,27668
2662,11913,27668
2663,13279,27668
2664,14029,27668
2665,14468,27668
2666,13980,27668
2667,13148,27668
2668,12278,27668
2669,11236,27667
2670,10666,27667
2671,10326,27667
2672,9926,27667
2673,9593,27667
2674,9824,27667
2675,10215,27667
2676,11097,27667
2677,11329,27667
2678,11194,27666
2679,10667,27666
2680,10607,27666
2681,10595,27666
2682,10352,27666
2683,10244,27666
2684,10091,27666
2685,9948,27666
2686,9549,27666
2687,9356,27666
2688,9162,27666
2689,8904,27666
2690,8336,27665
2691,8102,27665
2692,7835,27665
2693,7596,27665
2694,7116,27665
2695,6809,27665
2696,6443,27665
2697,5614,27665
2698,5255,27665
2699,4869,27665
2700,4489,27665
2701,3839,27665
2702,3569,27665
2703,3373,27665
2704,3163,27665
2705,2935,27665
2706,2571,27665
2707,2396,27665
2708,2237,27665
2709,1986,27665
2710,1888,27665
2711,1812,27665
2712,1725,27665
2713,1682,27665
2714,1740,27664
2715,1836,27664
2716,1932,27664
2717,2311,27664
2718,2475,27664
2719,2677,27664
2720,2890,27664
2721,3333,27664
2722,3418,27664
2723,3417,27664
2724,3400,27664
2725,3345,27664
2726,3238,27664
2727,3130,27664
2728,3029,27664
2729,3003,27664
2730,2991,27664
2731,2967,27664
2732,2940,27664
2733,2910,27664
2734,2922,27664
2735,2890,27664
2736,2845,27664
2737,2803,27663
2738,2733,27663
2739,2765,27663
2740,2753,27663
2741,2801,27663
2742,2819,27663
2743,2874,27663
2744,2920,27663
2745,2946,27663
2746,2940,27663
2747,2927,27663
2748,2868,27663
2749,2848,27663
2750,2922,27663
2751,3164,27663
2752,3390,27663
2753,3665,27663
2754,3986,27663
2755,4611,27663
2756,4901,27663
2757,5179,27663
2758,5365,27663
2759,5625,27663
2760,5616,27663
2761,5560,27662
2762,5453,27662
2763,5270,27662
2764,5250,27662
2765,5161,27662
2766,5163,27662
2767,5116,27662
2768,5133,27662
2769,5098,27662
2770,4964,27662
2771,4493,27662
2772,4401,27662
2773,4231,27662
2774,4046,27662
2775,3658,27662
2776,3488,27662
2777,3391,27662
2778,3257,27662
2779,3274,27662
2780,3409,27662
2781,3635,27662
2782,3797,27662
2783,3994,27662
2784,4125,27662
2785,4377,27661
2786,4747,27661
2787,5549,27661
2788,5903,27661
2789,6256,27661
2790,7088,27661
2791,7496,27661
2792,7916,27661
2793,8223,27661
2794,8300,27661
2795,8246,27661
2796,8124,27661
2797,8086,27661
2798,7959,27661
2799,7657,27661
2800,7557,27661
2801,7560,27661
2802,7765,27661
2803,7909,27661
2804,7966,27661
2805,7897,27661
2806,7848,27661
2807,7863,27661
2808,7886,27661
2809,7761,27660
2810,7656,27660
2811,7581,27660
2812,7591,27660
2813,7647,27660
2814,7611,27660
2815,7569,27660
2816,7472,27660
2817,7235,27660
2818,7108,27660
2819,7151,27660
2820,7202,27660
2821,7296,27660
2822,7299,27660
2823,7274,27660
2824,7117,27660
2825,6908,27660
2826,6670,27660
2827,6820,27660
2828,6920,27660
2829,7090,27660
2830,7312,27660
2831,7705,27660
2832,7826,27660
2833,7949,27659
2834,8089,27659
2835,8210,27659
2836,8405,27659
2837,8712,27659
2838,9291,27659
2839,9469,27659
2840,9665,27659
2841,9789,27659
2842,9890,27659
2843,10022,27659
2844,10001,27659
2845,9937,27659
2846,9792,27659
2847,9591,27659
